smiles,compound_id
CN1C(=O)C(c2ccnc(-c3ccnc(-c4nccc(CCc5ccc(O)cc5)n4)n3)n2)N=C1C(=O)O,DIV-5306
NS(=O)(=O)c1ccc(-c2nccc(N(C(=O)Cc3ccccc3)c3ccc(N4CCCC4)cc3)n2)cc1,DIV-2105
COc1ccc(C=Cc2cn(Cc3nccc(-c4nccc(-c5ccc(O)c(O)c5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3563
COc1ccc(C=Cc2cn(Cc3ccnc(-c4nccc(-c5ccc(O)c(O)c5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3503
O=C1NCCC1c1ccnc(-c2ccnc(Nc3nc4ccccc4s3)n2)n1,DIV-0975
c1ccc(CN(c2ccc(N3CCCC3)cc2)c2ccnc(-c3ccc(N4CCCC4)cc3)n2)cc1,DIV-1505
O=C1NCCC1Sc1nccc(-c2ccnc(C3CCNC3=O)n2)n1,DIV-3001
CN1C(=O)C(c2nccc(-c3nccc(-c4ccnc(-c5ccc(O)c(O)c5)n4)n3)n2)N=C1C(=O)O,DIV-5139
COc1ccc(C=CC(=O)CC(=O)C=Cc2ccc(OC)c(O)c2)cc1O,DIV-3325
COc1cc(C=Cc2cn(-c3nccc(-c4nccc(SC5CCNC5=O)n4)n3)c(=O)[nH]c2=O)ccc1O,DIV-2700
O=C(O)C1CC(c2nccc(-c3ccnc(N(Cc4ccccc4)c4ccc(N5CCCC5)cc4)n3)n2)CN1,DIV-1621
CN1C(=O)C(c2nccc(-c3nccc(N(Cc4ccccc4)c4ccc(N5CCCC5)cc4)n3)n2)N=C1C(=O)O,DIV-1537
COc1ccc(C=Cc2cn(-c3ccnc(-c4nccc(-c5ccccc5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3784
NS(=O)(=O)c1ccc(N(c2ccc(N3CCCC3)cc2)c2ccnc(-c3nc4ccccc4s3)n2)cc1,DIV-2319
O=C(O)C1CC(N(C(=O)c2c[nH]c3ccccc23)c2ccc(N3CCCC3)cc2)CN1,DIV-3817
O=c1[nH]c(=O)n(Cc2ccnc(CCc3ccc(O)cc3)n2)cc1C=Cc1ccc(O)cc1,DIV-4183
O=C1NCCC1N(Cc1ccccc1)c1ccc(N2CCCC2)cc1,DIV-1473
O=C1NCCC1c1ccnc(-c2nccc(N(Cc3ccccc3)c3ccc(N4CCCC4)cc3)n2)n1,DIV-1529
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(c3nccc(N(Cc4ccccc4)c4ccc(N5CCCC5)cc4)n3)C12,DIV-1498
CN1C(=O)C(c2nccc(-c3ccnc(-c4ccnc(Nc5nc6ccccc6s5)n4)n3)n2)N=C1C(=O)O,DIV-0996
COc1cc(OC)c2c(c1)OC(CCc1ccc(O)cc1)C(Nc1nc3ccccc3s1)C2=O,DIV-1409
CN1C(=O)C(Sc2ccnc(-c3ccnc(-c4ccnc(SC5CCNC5=O)n4)n3)n2)N=C1C(=O)O,DIV-3176
NS(=O)(=O)c1ccc(-c2ccnc(-c3ccc(N4CCCC4)cc3)n2)cc1,DIV-1780
COc1cc(OC)c2c(c1)OC(Cc1ccccc1)C(c1nccc(-c3nccc(-c4ccccc4)n3)n1)C2=O,DIV-4341
Oc1ccc(CCc2nccc(-c3ccnc(-c4ccnc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1001
NS(=O)(=O)c1ccc(N(c2ccc(N3CCCC3)cc2)c2ccnc(C3CCNC3=O)n2)cc1,DIV-2308
O=C1NCCC1c1ccnc(-c2nccc(-c3ccnc(-c4ccc(O)c(O)c4)n3)n2)n1,DIV-5113
COc1cc(OC)c2c(c1)OC(Nc1ccccc1)C(c1ccc(S(N)(=O)=O)cc1)C2=O,DIV-1735
c1ccc(CN(c2ccc(N3CCCC3)cc2)c2nccc(-c3ccccc3)n2)cc1,DIV-1576
CC1C(Sc2ccnc(Nc3nc4ccccc4s3)n2)=C(C(=O)O)N2C(=O)C(C)(O)C12,DIV-0806
COc1cc(OC)c2c(c1)OC(Cc1ccccc1)C(c1ccnc(Nc3nc4ccccc4s3)n1)C2=O,DIV-0863
COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(-c3nccc(-c4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3608
COc1ccc(C=Cc2cn(-c3nccc(-c4nccc(Nc5ccccc5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3727
O=C1NCCC1Sc1ccnc(-n2cc(C=Cc3cn(C4CCNC4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)n1,DIV-2622
CN1C(=O)C(Sc2ccnc(Nc3nc4ccccc4s3)n2)N=C1C(=O)O,DIV-0805
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)cc3)n1)C(SC1CCNC1=O)C2=O,DIV-2912
COc1cc(OC)c2c(c1)OC(SC1CCNC1=O)C(c1ccnc(-c3ccc(O)cc3)n1)C2=O,DIV-2465
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(c3ccnc(-c4ccnc(-c5ccc(S(N)(=O)=O)cc5)n4)n3)C12,DIV-2247
COc1cc(C=Cc2cn(Cc3ccnc(-c4ccnc(C5CCNC5=O)n4)n3)c(=O)[nH]c2=O)ccc1O,DIV-4255
CN1C(=O)C(c2nccc(-c3nccc(-c4ccnc(Nc5nc6ccccc6s5)n4)n3)n2)N=C1C(=O)O,DIV-0944
COc1cc(OC)c(C=Cc2cn(-c3nccc(SC4CCNC4=O)n3)c(=O)[nH]c2=O)cc1O,DIV-2600
O=C1NCCC1Sc1ccnc(-c2ccc(O)c(O)c2)n1,DIV-2535
COc1cc(OC)c2c(c1)OC(SC1CCNC1=O)C(c1nccc(CCc3ccc(O)cc3)n1)C2=O,DIV-2493
c1ccc2sc(Nc3ccc(N4CCCC4)cc3)nc2c1,DIV-0782
O=C1NCCC1Sc1nccc(-c2ccnc(-c3ccnc(C4Oc5cc(O)ccc5CC4=O)n3)n2)n1,DIV-3023
COc1ccc(C=Cc2cn(-c3ccnc(-c4ccnc(-c5ccccc5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3803
COc1ccc(C=Cc2cn(-c3ccnc(C4C(=O)N5C(C(=O)O)=C(C(=O)O)C(C)C45)n3)c(=O)[nH]c2=O)cc1O,DIV-3757
COc1cc(C=Cc2cn(-c3ccnc(-c4ccc(O)c(O)c4)n3)c(=O)[nH]c2=O)ccc1O,DIV-4901
NS(=O)(=O)c1ccc(-c2ccnc(-c3ccnc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1328
COc1cc(OC)c2c(c1)OC(c1ccccc1)C(c1nccc(-c3ccnc(Cc4ccccc4)n3)n1)C2=O,DIV-4517
COc1cc(OC)c2c(c1)OC(c1ccnc(Cc3ccccc3)n1)C(SC1CCNC1=O)C2=O,DIV-2920
COc1cc(OC)c2c(c1)OC(Cc1ccccc1)C(c1nccc(-c3ccnc(C4CCNC4=O)n3)n1)C2=O,DIV-4333
COc1cc(OC)c2c(c1)OC(CCc1ccc(O)cc1)C(c1nccc(C3CNC(C(=O)O)C3)n1)C2=O,DIV-4720
CC1(C)SC2C(Nc3ccnc(-c4nccc(-c5ccc(S(N)(=O)=O)cc5)n4)n3)C(=O)N2C1C(=O)O,DIV-1945
Oc1ccc(-c2nccc(-c3nccc(Nc4ccccc4)n3)n2)cc1O,DIV-5021
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(c3nccc(CCc4ccc(O)cc4)n3)C12,DIV-5172
COc1cc(OC)c2c(c1)OC(c1ccc(O)c(O)c1)C(c1nccc(-c3ccccc3)n1)C2=O,DIV-4781
Oc1ccc(CCc2nccc(Nc3nc4ccccc4s3)n2)cc1,DIV-1136
NS(=O)(=O)c1ccc(-c2nccc(-c3nc4ccccc4s3)n2)cc1,DIV-2065
COc1cc(OC)c2c(c1)OC(c1ccnc(Nc3ccccc3)n1)C(c1ccc(S(N)(=O)=O)cc1)C2=O,DIV-1745
COc1cc(OC)c2c(c1)OC(c1ccnc(Cc3ccccc3)n1)C(c1nccc(-c3ccccc3)n1)C2=O,DIV-4667
COc1cc(OC)c2c(c1)OC(c1ccnc(Nc3ccccc3)n1)C(SC1CCNC1=O)C2=O,DIV-2921
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(c3ccnc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)C12,DIV-1306
O=C1NCCC1c1nccc(CCc2ccc(O)cc2)n1,DIV-5171
NS(=O)(=O)c1ccc(-c2nccc(N(c3ccc(N4CCCC4)cc3)c3ccnc(-c4ccccc4)n3)n2)cc1,DIV-2128
O=C1Cc2ccc(O)cc2OC1c1ccnc(-c2nccc(-c3ccnc(-c4ccc(O)c(O)c4)n3)n2)n1,DIV-5120
NS(=O)(=O)c1ccc(-c2ccnc(-c3ccc(O)c(O)c3)n2)cc1,DIV-1777
COc1ccc(C=Cc2cn(-c3nccc(-c4ccc(O)cc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3692
CN1C(=O)C(c2nccc(SC3CCNC3=O)n2)N=C1C(=O)O,DIV-2533
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(C3Oc4cc(O)ccc4CC3=O)n1)C2=O,DIV-4769
NS(=O)(=O)c1ccc(-c2nccc(-c3ccnc(-c4nccc(-c5ccc(N6CCCC6)cc5)n4)n3)n2)cc1,DIV-2160
COc1cc(OC)c2c(c1)OC(C1CCNC1=O)C(c1nccc(-c3nc4ccccc4s3)n1)C2=O,DIV-4773
CN1C(=O)C(c2ccnc(-c3ccnc(-c4ccnc(SC5CCNC5=O)n4)n3)n2)N=C1C(=O)O,DIV-3180
NS(=O)(=O)c1ccc(-c2ccnc(N(C(=O)Cc3ccccc3)c3ccc(N4CCCC4)cc3)n2)cc1,DIV-1859
NS(=O)(=O)c1ccc(N(c2ccc(N3CCCC3)cc2)c2nccc(C3CCNC3=O)n2)cc1,DIV-2342
COc1ccc(C=Cc2cn(Cc3ccnc(-c4nccc(C5CCNC5=O)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3509
O=c1cc(-c2nccc(-c3nccc(CCc4ccc(O)cc4)n3)n2)oc2cc(O)cc(O)c12,DIV-5376
COc1cc(OC)c2c(c1)OC(Cc1ccccc1)C(c1nccc(CCc3ccc(O)cc3)n1)C2=O,DIV-4312
CC1(C)SC2C(Nc3nccc(-c4ccnc(-c5ccc(O)c(O)c5)n4)n3)C(=O)N2C1C(=O)O,DIV-5102
COc1ccc(C=CC(=O)CC(=O)C=CC(=O)CCC(=O)C=Cc2cn(-c3ccccc3)c(=O)[nH]c2=O)cc1O,DIV-3444
COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(C3Oc4cc(O)ccc4CC3=O)c(=O)[nH]c2=O)cc1O,DIV-3586
COc1ccc(C=CC(=O)CC(=O)C=Cc2cn(-c3ccnc(C4CNC(C(=O)O)C4)n3)c(=O)[nH]c2=O)cc1O,DIV-3401
O=C1NCCC1Sc1ccnc(N(C(=O)c2c[nH]c3ccccc23)c2ccc(N3CCCC3)cc2)n1,DIV-2731
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2nccc(-c3ccnc(Nc4nc5ccccc5s4)n3)n2)n1,DIV-0943
NS(=O)(=O)c1ccc(Cn2cc(C=Cc3ccc(O)cc3)c(=O)[nH]c2=O)cc1,DIV-2007
Oc1ccc(CCc2ccnc(CCc3ccc(O)cc3)n2)cc1,DIV-5177
COc1cc(OC)c2c(c1)OC(c1ccc(O)c(O)c1)C(Nc1nc3ccccc3s1)C2=O,DIV-1415
COc1cc(OC)c2c(c1)OC(c1ccnc(C3CCNC3=O)n1)C(c1nccc(-c3ccccc3)n1)C2=O,DIV-4664
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2ccnc(-c3ccc(O)c(O)c3)n2)n1,DIV-5098
NS(=O)(=O)c1ccc(Cn2cc(C=Cc3cn(-c4ccc(O)c(O)c4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1,DIV-2020
O=c1cc(-c2ccnc(N(Cc3ccccc3)c3ccc(N4CCCC4)cc3)n2)oc2cc(O)cc(O)c12,DIV-1566
COc1ccc(C=Cc2cn(-c3nccc(-c4ccnc(-c5ccccc5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3716
c1ccc(-c2ccnc(-c3nccc(Nc4nc5ccccc5s4)n3)n2)cc1,DIV-1298
COc1cc(OC)c(C=Cc2cn(Cc3ccnc(-c4ccc(N5CCCC5)cc4)n3)c(=O)[nH]c2=O)cc1O,DIV-4088
Oc1ccc(-c2nccc(-c3nccc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)n2)cc1O,DIV-1217
COc1cc(C=Cc2cn(Cc3ccnc(-c4ccnc(-c5ccccc5)n4)n3)c(=O)[nH]c2=O)ccc1O,DIV-4246
CC1(C)SC2C(Nc3nccc(-c4ccc(S(N)(=O)=O)cc4)n3)C(=O)N2C1C(=O)O,DIV-1772
COc1cc(OC)c2c(c1)OC(CCc1ccc(O)cc1)C(c1nccc(C3N=C(C(=O)O)N(C)C3=O)n1)C2=O,DIV-4705
NS(=O)(=O)c1ccc(-c2ccnc(-c3ccnc(N(c4ccccc4)c4ccc(N5CCCC5)cc4)n3)n2)cc1,DIV-1829
O=C(O)C1CC(c2ccnc(-c3ccnc(SC4CCNC4=O)n3)n2)CN1,DIV-3120
COc1cc(OC)c2c(c1)OC(Nc1nc3ccccc3s1)C(c1ccnc(-c3ccc(O)cc3)n1)C2=O,DIV-1096
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(-c3ccc(O)c(O)c3)n1)C2=O,DIV-4787
COc1cc(OC)c2c(c1)OC(c1nccc(Nc3ccccc3)n1)C(c1nccc(-c3ccc(O)cc3)n1)C2=O,DIV-4407
COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccc(O)cc3)n1)C(c1nccc(Nc3ccccc3)n1)C2=O,DIV-4371
O=C1NCCC1Sc1nccc(-c2ccnc(Nc3nc4ccccc4s3)n2)n1,DIV-0888
O=C1NCCC1Sc1ccnc(-c2ccnc(-c3ccnc(C4Oc5cc(O)ccc5CC4=O)n3)n2)n1,DIV-2674
c1ccc(-c2nccc(N(c3ccc(N4CCCC4)cc3)c3nccc(Nc4nc5ccccc5s4)n3)n2)cc1,DIV-1167
O=C1NCCC1Sc1nccc(-c2nccc(-c3ccnc(-c4ccccc4)n3)n2)n1,DIV-3165
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(Sc3nccc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)C12,DIV-1205
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(c3ccnc(-c4nccc(CCc5ccc(O)cc5)n4)n3)C12,DIV-5254
COc1cc(OC)c2c(c1)OC(CCc1ccc(O)cc1)C(c1nccc(Nc3ccccc3)n1)C2=O,DIV-4348
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccccc3)n1)C(Nc1nc3ccccc3s1)C2=O,DIV-1433
c1ccc(CN(c2ccc(N3CCCC3)cc2)c2ccnc(-c3nccc(-c4nc5ccccc5s4)n3)n2)cc1,DIV-1518
NS(=O)(=O)c1ccc(-c2nccc(-c3ccnc(-c4nccc(CCc5ccc(O)cc5)n4)n3)n2)cc1,DIV-2161
COc1cc(OC)c2c(c1)OC(c1ccc(O)c(O)c1)C(c1nccc(-c3ccc(O)c(O)c3)n1)C2=O,DIV-4779
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2nccc(-c3nccc(CCc4ccc(O)cc4)n3)n2)n1,DIV-5385
COc1cc(OC)c2c(c1)OC(c1nccc(C3CCNC3=O)n1)C(c1nccc(-c3ccccc3)n1)C2=O,DIV-4445
CN1C(=O)C(c2ccnc(-c3ccc(O)c(O)c3)n2)N=C1C(=O)O,DIV-4886
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2nccc(-c3ccnc(-c4ccccc4)n3)n2)n1,DIV-5491
O=C(O)C1CC(c2ccnc(-c3ccnc(-c4nccc(SC5CCNC5=O)n4)n3)n2)CN1,DIV-2872
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2nccc(Nc3nc4ccccc4s3)n2)n1,DIV-1193
O=C1NCCC1Sc1ccnc(-c2nccc(-c3nccc(CCc4ccc(O)cc4)n3)n2)n1,DIV-2867
NS(=O)(=O)c1ccc(-c2nccc(SC3CCNC3=O)n2)cc1,DIV-2070
O=C1NCCC1Sc1ccnc(-c2ccnc(-c3nccc(-c4ccc(O)cc4)n3)n2)n1,DIV-2663
O=C(C=Cc1ccc(O)cc1)CCC(=O)C=Cc1cn(-c2ccnc(SC3CCNC3=O)n2)c(=O)[nH]c1=O,DIV-3285
c1ccc2sc(Nc3nc4ccccc4s3)nc2c1,DIV-0775
O=C1NCCC1Sc1nccc(-c2ccnc(-c3nccc(Nc4ccccc4)n3)n2)n1,DIV-3060
COc1ccc(C=CC(=O)CC(=O)C=Cc2cn(Cc3ccnc(-c4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3371
O=C1NCCC1Sc1ccnc(-c2ccnc(Cn3cc(C=Cc4ccc(O)cc4)c(=O)[nH]c3=O)n2)n1,DIV-2709
O=c1[nH]c(=O)n(Cc2ccnc(Nc3ccccc3)n2)cc1C=Cc1cn(-c2ccc(O)cc2)c(=O)[nH]c1=O,DIV-3969
COc1cc(OC)c2c(c1)OC(c1ccc(S(N)(=O)=O)cc1)C(c1nccc(-c3ccccc3)n1)C2=O,DIV-2410
COc1cc(OC)c(C=Cc2cn(Cc3ccnc(-c4ccnc(C5CCNC5=O)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-4240
COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(-c3ccnc(-c4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3597
NS(=O)(=O)c1ccc(Cn2cc(C=CC(=O)CCC(=O)C=Cc3ccc(O)cc3)c(=O)[nH]c2=O)cc1,DIV-2011
COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(-c3cc(=O)c4c(O)cc(O)cc4o3)c(=O)[nH]c2=O)cc1O,DIV-3584
COc1cc(OC)c(C=Cc2cn(Cc3ccnc(Cc4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-4141
COc1ccc(C=CC(=O)CC(=O)C=Cc2cn(-c3ccc(O)cc3)c(=O)[nH]c2=O)cc1O,DIV-3397
O=c1[nH]c(=O)n(Cc2ccnc(-c3nc4ccccc4s3)n2)cc1C=Cc1cn(-c2ccccc2)c(=O)[nH]c1=O,DIV-4060
COc1cc(OC)c2c(c1)OC(Nc1nc3ccccc3s1)C(c1ccnc(-c3ccc(O)c(O)c3)n1)C2=O,DIV-1095
COc1cc(OC)c2c(c1)OC(c1ccnc(Cc3ccccc3)n1)C(c1ccc(S(N)(=O)=O)cc1)C2=O,DIV-1744
O=c1[nH]c(=O)n(-c2ccccc2)cc1C=Cc1cn(-c2ccnc(-c3ccc(O)c(O)c3)n2)c(=O)[nH]c1=O,DIV-4907
O=C1NCCC1N(c1ccc(N2CCCC2)cc1)c1nccc(-c2ccnc(-c3ccc(O)c(O)c3)n2)n1,DIV-5161
O=C(O)C1CC(c2nccc(-c3nccc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)n2)CN1,DIV-1221
O=c1[nH]c(=O)n(Cc2ccnc(Nc3ccccc3)n2)cc1C=Cc1ccc(O)cc1,DIV-4109
CN1C(=O)C(Sc2ccnc(-c3nccc(-c4ccc(S(N)(=O)=O)cc4)n3)n2)N=C1C(=O)O,DIV-1929
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1ccnc(-c3ccc(S(N)(=O)=O)cc3)n1)C2=O,DIV-2084
NS(=O)(=O)c1ccc(-c2ccnc(-c3ccnc(-c4ccnc(-c5ccc(N6CCCC6)cc5)n4)n3)n2)cc1,DIV-1845
O=C1Cc2ccc(O)cc2OC1c1ccnc(-c2nccc(Nc3nc4ccccc4s3)n2)n1,DIV-1300
COc1cc(OC)c(C=Cc2cn(Cc3ccnc(-c4ccc(S(N)(=O)=O)cc4)n3)c(=O)[nH]c2=O)cc1O,DIV-2203
COc1cc(OC)c2c(c1)OC(c1ccc(S(N)(=O)=O)cc1)C(c1ccc(O)cc1)C2=O,DIV-2381
O=C1NCCC1Sc1ccnc(-c2ccccc2)n1,DIV-2537
COc1cc(OC)c2c(c1)OC(C1CCNC1=O)C(c1nccc(-c3ccccc3)n1)C2=O,DIV-4776
CC1(C)SC2C(NC(=O)c3c[nH]c4ccccc34)C(=O)N2C1C(=O)O,DIV-3809
COc1cc(OC)c2c(c1)OC(c1ccccc1)C(c1nccc(SC3N=C(C(=O)O)N(C)C3=O)n1)C2=O,DIV-4552
Oc1ccc(CCc2ccnc(-c3nccc(CCc4ccc(O)cc4)n3)n2)cc1,DIV-5257
COc1cc(C=Cc2cn(-c3ccnc(-c4nccc(SC5CCNC5=O)n4)n3)c(=O)[nH]c2=O)ccc1O,DIV-2823
O=C(c1c[nH]c2ccccc12)N(c1ccc(N2CCCC2)cc1)c1ccnc(-c2ccccc2)n1,DIV-3839
O=C1NCCC1Sc1ccnc(-c2nccc(-c3ccc(O)cc3)n2)n1,DIV-2797
c1ccc(CN(c2ccc(N3CCCC3)cc2)c2ccnc(Nc3nc4ccccc4s3)n2)cc1,DIV-1041
c1ccc(-c2ccnc(-c3ccnc(-c4ccnc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1013
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2nccc(-c3ccnc(Nc4ccccc4)n3)n2)n1,DIV-5502
NS(=O)(=O)c1ccc(-c2ccnc(-c3ccnc(-c4nccc(Nc5ccccc5)n4)n3)n2)cc1,DIV-1810
COc1ccc(C=Cc2cn(Cc3ccnc(-c4nccc(-c5ccccc5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3505
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(CCc3ccc(O)cc3)n1)C2=O,DIV-4532
COc1cc(OC)c2c(c1)OC(c1nc3ccccc3s1)C(c1nccc(CCc3ccc(O)cc3)n1)C2=O,DIV-4535
Oc1ccc(CCc2nccc(-c3nccc(-c4ccnc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-0950
Oc1ccc(-c2ccnc(-c3nccc(Nc4nc5ccccc5s4)n3)n2)cc1O,DIV-1296
O=C(O)C1CC(n2cc(C=Cc3cn(Cc4ccnc(C5CCNC5=O)n4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)CN1,DIV-3941
NS(=O)(=O)c1ccc(-c2ccnc(-c3nccc(-c4ccnc(-c5ccc(S(N)(=O)=O)cc5)n4)n3)n2)cc1,DIV-1958
O=C(O)C1CC(c2nccc(-c3nccc(SC4CCNC4=O)n3)n2)CN1,DIV-2628
c1ccc2sc(Nc3ccnc(-c4ccnc(-c5nccc(Nc6nc7ccccc7s6)n5)n4)n3)nc2c1,DIV-1232
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(c3nccc(-c4nccc(-c5ccc(S(N)(=O)=O)cc5)n4)n3)C12,DIV-1797
CN1C(=O)C(c2nccc(-c3ccnc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)n2)N=C1C(=O)O,DIV-1356
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2ccnc(-c3nccc(CCc4ccc(O)cc4)n3)n2)n1,DIV-5279
Oc1ccc(CCc2ccnc(N(c3ccc(N4CCCC4)cc3)c3ccc(O)c(O)c3)n2)cc1,DIV-5211
NS(=O)(=O)c1ccc(-c2nccc(-c3ccnc(-c4nccc(-c5ccccc5)n4)n3)n2)cc1,DIV-2159
CN1C(=O)C(c2ccnc(-c3ccnc(-c4ccnc(Nc5nc6ccccc6s5)n4)n3)n2)N=C1C(=O)O,DIV-1016
COc1cc(OC)c2c(c1)OC(c1nccc(SC3CCNC3=O)n1)C(Nc1nc3ccccc3s1)C2=O,DIV-1454
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2nccc(-c3nc4ccccc4s3)n2)n1,DIV-5463
Oc1ccc(CCc2ccnc(-c3ccnc(-c4ccccc4)n3)n2)cc1,DIV-5362
NS(=O)(=O)c1ccc(N(c2ccc(N3CCCC3)cc2)c2ccnc(SC3CCNC3=O)n2)cc1,DIV-2320
COc1cc(OC)c2c(c1)OC(c1ccc(S(N)(=O)=O)cc1)C(c1nccc(-c3ccc(O)cc3)n1)C2=O,DIV-2409
O=C1NCCC1N(c1ccc(N2CCCC2)cc1)c1ccnc(-c2ccnc(Nc3nc4ccccc4s3)n2)n1,DIV-1028
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)c(O)c3)n1)C(c1ccc(O)cc1)C2=O,DIV-4956
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(C3N=C(C(=O)O)N(C)C3=O)n1)C2=O,DIV-4707
O=C(c1c[nH]c2ccccc12)N(c1ccc(N2CCCC2)cc1)c1nccc(CCc2ccc(O)cc2)n1,DIV-3864
O=C1OC2CC3c4ccccc4CCN3CC2N1c1nccc(-c2ccnc(Cc3ccccc3)n2)n1,DIV-4819
COc1cc(OC)c2c(c1)OC(Nc1ccccc1)C(c1nccc(-c3ccccc3)n1)C2=O,DIV-4566
COc1cc(OC)c2c(c1)OC(c1ccccc1)C(SC1CCNC1=O)C2=O,DIV-2894
COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccc(S(N)(=O)=O)cc3)n1)C(c1ccc(O)cc1)C2=O,DIV-1906
O=C1NCCC1Sc1nccc(-c2nccc(N(Cc3ccccc3)c3ccc(N4CCCC4)cc3)n2)n1,DIV-1547
COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(-c3ccc(O)cc3)c(=O)[nH]c2=O)cc1O,DIV-3578
O=C1NCCC1Sc1nccc(-c2nccc(-c3ccnc(-c4ccc(N5CCCC5)cc4)n3)n2)n1,DIV-3166
Oc1ccc(-c2nccc(-c3ccnc(-c4nccc(Nc5ccccc5)n4)n3)n2)cc1O,DIV-5119
NS(=O)(=O)c1ccc(-c2nccc(-c3cc(=O)c4c(O)cc(O)cc4o3)n2)cc1,DIV-2064
O=C(c1c[nH]c2ccccc12)N(c1ccc(N2CCCC2)cc1)c1nccc(-c2ccccc2)n1,DIV-3873
COc1ccc(C=Cc2cn(Cc3nccc(-c4ccnc(Nc5ccccc5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3555
COc1cc(OC)c2c(c1)OC(C1CCNC1=O)C(c1nccc(-c3nccc(Nc4ccccc4)n3)n1)C2=O,DIV-4628
Oc1ccc(-c2nccc(-c3nccc(-c4ccnc(Nc5nc6ccccc6s5)n4)n3)n2)cc1O,DIV-0937
COc1ccc(C=Cc2cn(-c3nccc(-c4nc5ccccc5s4)n3)c(=O)[nH]c2=O)cc1O,DIV-3701
c1ccc2sc(Nc3ccnc(-c4ccnc(-c5nc6ccccc6s5)n4)n3)nc2c1,DIV-1196
Oc1ccc(-c2nccc(-c3nccc(-c4nc5ccccc5s4)n3)n2)cc1O,DIV-5019
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(c3nccc(-c4nccc(CCc5ccc(O)cc5)n4)n3)C12,DIV-5369
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)cc3)n1)C(c1nccc(Cc3ccccc3)n1)C2=O,DIV-4642
Oc1ccc(CCc2ccnc(N(c3ccc(N4CCCC4)cc3)c3nccc(-c4ccc(O)c(O)c4)n3)n2)cc1,DIV-5237
O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1cn(Cc2ccnc(-c3ccccc3)n2)c(=O)[nH]c1=O,DIV-4211
